year,state,state_code,district,district_code,murder,attempt_to_commit_murder,culpable_homicide_not_amounting_to_murder,attempt_to_commit_culpable_homicide,rape,attempt_to_commit_rape,kidnapping_and_abduction,dacoity,mkng_preparation_and_assembly_for_comm_dacoity,robbery,criminal_trespass_or_burglary,theft,unlawful_assembly,riots,criminal_breach_of_trust,cheating,forgery,counterfeiting,arson,grievous_hurt,dowry_deaths,assault_on_women,insult_to_the_modesty_of_women,cruelty_by_husband_or_his_relatives,importation_of_girls_from_foreign_country,causing_death_by_negligence,offences_against_state,offences_promoting_enmity_between_diff_grp,extortion,disclosure_of_identity_of_victims,incidence_of_rash_driving,human_trafficking,unnatural_offence,other_ipc_crimes,dowry_prohibition,immoral_traffic_prevention,women_protection_from_domestic_voilence,indecent_representation_of_women_prohibition,protection_of_children_from_sexual_offences,juvenile_justice_care_and_protection_of_children,prohibition_of_child_marriage,pre_natal_diagnostic_techniques_reg_and_prev_of_misuse,child_labour_prohibition_regulation,medical_termination_of_pregnancy,prevention_of_atrocities_against_scs,prevention_of_atrocities_against_sts,protection_of_civil_rights_against_scs,protection_of_civil_rights_against_sts,prevention_of_damage_to_public_property_act,unlawful_activities_act,official_secrets_act,legal_license_arms,illegal_license_arms,other_arms,explosives_act,explosive_substances,information_technology_act,copy_right_act,the_trade_marks_act,lotteries_regulation_act,chit_funds_act,negotiable_instruments_act,benami_transaction_prohibition_act,mines_and_minerals_development_and_regulation,prevention_of_corruption,liquor_narcotic_drugs_prohibition,excise_act,possession_of_drugs_for_personal_use_consumption,possession_of_drugs_for_trafficking,forest_act_and_forest_conservation,wildlife_protection,environmental_protection,air_water_prevention_pollution_control,cigarette_and_tobacco_products,noise_pollution,national_green_tribunal,registration_of_foreigners_and_foreigners,passport_act,emigration_act,citizenship_act,indian_railways_act,railway_property_unlawful_possession,indian_telegraph,telegraph_wire_unlawful_possession,cinematograph_act,cable_television_networks_regulation,essential_commodities,prevention_of_food_adulteration,food_safety_standards,macoca_control_of_organised_crimes,gambling_act,electricity_act,antiques_and_art_treasures,representation_of_the_people,bonded_labour_against_sc,bonded_labour_against_st,bonded_labour_against_others,prevention_of_insults_to_national_honour,defacement_of_public_property,transplantation_of_human_organ,mental_health_act,motor_vehicle_act,city_town_police_acts,other_state_local_acts,other_sll_crimes,transgender_persons_protection_of_rights_act,state_encoded,district_encoded,calculated_total_crimes
2016,ANDHRA PRADESH,28,TIRUPATI,752,1.455938697318,0.10985657613671,0.348837209302325,0.0,0.224719101123595,0.102827763496143,0.107747562852744,0.594059405940594,0.0,0.139737991266375,0.760188087774294,0.475684608120868,0.0,0.335483870967742,0.166204986149584,0.556059232396494,0.0,0.0,0.0,0.0227143668370244,0.612244897959183,0.32524049473202,0.4,0.229315153393244,0.0,1.99836867862969,0.0,0.0,0.0,0,0.576417864317725,0.0,0.0,0.342303552206673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,696,9.883950100921027
2016,ANDHRA PRADESH,28,NTR,749,1.26436781609195,0.152578577967653,0.116279069767441,0.0,1.01123595505617,0.154241645244215,0.230887634684453,0.198019801980197,0.0,0.515283842794759,1.25783699059561,1.18389990557129,0.403100775193798,0.0903225806451613,0.886426592797783,1.15442731943185,0.779220779220779,0.25,0.482142857142857,0.059625212947189,1.0204081632653,0.948236371965185,3.15294117647058,1.276727610784,0.0,3.02610114192495,0.0,0.416666666666666,2.04166666666666,0,1.9780559418946,1.1864406779661,0.185185185185185,0.597201291711517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,502,26.019528251633897
2016,ANDHRA PRADESH,28,VISAKHAPATANAM,520,1.99233716475095,0.18004272200183,0.232558139534883,0.0,0.47752808988764,0.0257069408740359,0.107747562852744,0.297029702970296,0.0,0.0174672489082969,0.517241379310344,0.105051935788479,0.0,0.361290322580645,0.138504155124653,0.335448776065276,0.0,0.0,0.428571428571428,0.122089721749006,0.408163265306122,0.59551076500229,0.117647058823529,0.402850945150294,0.0,2.83034257748776,0.526315789473684,0.0,0.583333333333333,0,0.757224540256529,0.0,0.0,0.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,729,11.960003565804046
2016,ANDHRA PRADESH,28,VIZIANAGARAM,521,1.18773946360153,0.048825144949649,0.348837209302325,0.0,0.463483146067415,0.0514138817480719,0.0410466906105695,0.0990099009900989,0.0,0.0174672489082969,0.67398119122257,0.138692162417374,0.0620155038759689,0.0645161290322581,0.166204986149584,0.335448776065276,0.0199800199800199,0.125,0.232142857142857,0.0908574673480976,0.408163265306122,0.92075125973431,1.6235294117647,0.926557173845676,0.0,2.46329526916802,0.0,0.0,0.0,0,1.46654303817029,0.0,0.0,0.796124865446716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,730,12.771626062847796
2016,ANDHRA PRADESH,28,WEST GODAVARI,523,2.41379310344827,0.33872444308819,0.581395348837209,0.0,1.95224719101123,0.6426735218509,0.323242688558234,0.495049504950495,0.0,0.218340611353711,1.82601880877742,0.658640226628895,0.403100775193798,0.129032258064516,0.554016620498614,1.25717739498337,0.0199800199800199,0.5,0.678571428571428,0.147643384440658,1.73469387755102,2.34539624370132,2.96470588235294,2.32414006817477,0.0,5.41598694942903,0.0,2.91666666666666,3.79166666666666,0,1.92551383093803,0.847457627118644,0.0925925925925925,1.14144241119483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,738,38.63991014662346
2016,ARUNACHAL PRADESH,12,ANJAW,628,0.0,0.0,0.0,0.0,0.0,0.0,0.0102616726526423,0.0,0.0,0.0,0.0,0.001770538243626,0.0,0.0,0.0,0.0030220610456331,0.0,0.0,0.0,0.0170357751277683,0.0,0.0,0.0,0.0,0.0,0.0081566068515497,0.0,0.0,0.0416666666666666,0,0.0,0.0,0.0,0.002583423035522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,29,0.084496743623408
2016,ARUNACHAL PRADESH,12,CHANGLANG,229,0.191570881226053,0.0091547146780591,0.0,0.0,0.0702247191011236,0.0,0.0667008722421754,0.0990099009900989,0.0,0.0174672489082969,0.0470219435736677,0.0188857412653446,0.0,0.0258064516129032,0.0,0.0,0.0,0.25,0.0714285714285714,0.0709823963657013,0.0,0.0229042601923957,0.0,0.0123954136969321,0.0,0.0407830342577488,1.05263157894736,0.0,0.749999999999999,0,0.0169989182506567,0.0,0.0,0.0030139935414423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,124,2.83698064027853
2016,ARUNACHAL PRADESH,12,PAPUM PARE,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,519,0.0
2016,ARUNACHAL PRADESH,12,DIBANG VALLEY,230,0.0,0.0,0.0,0.0,0.0140449438202247,0.0,0.0,0.0,0.0,0.0,0.0156739811912225,0.000590179414542,0.0,0.0,0.0138504155124653,0.0,0.0,0.0,0.0178571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0004305705059203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,179,0.0624472333015176
2016,ARUNACHAL PRADESH,12,EAST KAMENG,231,0.191570881226053,0.0122062862374122,0.116279069767441,0.0,0.0702247191011236,0.0,0.0256541816316059,0.0,0.0,0.0087336244541484,0.043103448275862,0.0070821529745042,0.0,0.0,0.0277008310249307,0.0241764883650649,0.0,0.0,0.0,0.0653038046564452,0.0,0.0366468163078332,0.0,0.0,0.0,0.0244698205546492,0.0,0.0,0.0833333333333332,0,0.0046360686138154,0.0,0.0,0.0081808396124865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,197,0.7493023661367084
